ID,Age,Education,Marital_Status,Income,Recency,TotalSpend,TotalPurchases,CampaignAccepted,WebEngagement,HouseholdDependents,Segment,SegmentName,PCA1,PCA2
8524,41,PhD,Divorced,25509.0,15,101,6,0,12,1,1,Low-Engagement,-1.6694919951918252,0.5460182218840671
3334,64,Graduation,Married,94642.0,35,2211,21,2,6,0,0,Premium High-Value,4.137637291590705,-1.2446457626590492
4470,53,Master,Married,58646.0,3,140,7,0,6,1,1,Low-Engagement,-0.8568012329604027,-0.967320930135003
1406,40,Graduation,Single,53201.0,49,415,14,0,13,2,3,Digital-Engaged,-0.5878931662223589,1.5179839882899697
8619,58,Graduation,Together,21994.0,4,22,3,0,5,1,1,Low-Engagement,-2.1376154166667285,-1.246733635002309
10821,37,Graduation,Married,57113.0,45,263,10,0,11,2,1,Low-Engagement,-0.9386545797607868,0.8742029396369868
4552,24,Graduation,Married,51373.0,37,393,11,0,7,0,1,Low-Engagement,-0.06446159231694316,-1.1371036600383835
898,29,Graduation,Married,23477.0,39,147,7,0,11,1,1,Low-Engagement,-1.618995993836312,0.3217661093374973
9797,59,Graduation,Married,58116.0,38,443,14,0,5,1,1,Low-Engagement,-0.12004604315558644,-0.9836191408451078
10949,52,PhD,Divorced,72968.0,8,1958,18,1,8,0,2,Established Value,2.8219932788845177,-0.7160735992324126
8212,44,Master,Married,39791.0,89,174,8,0,10,1,1,Low-Engagement,-1.1409605459940428,0.013850613354029881
6248,68,Master,Single,91712.0,47,2217,27,1,12,0,2,Established Value,4.1142606462754445,0.4927925629504434
10164,57,Graduation,Single,94472.0,75,1691,15,2,10,1,0,Premium High-Value,2.950000477301727,0.013148567015787297
4547,55,Graduation,Together,13672.0,86,25,4,0,9,2,1,Low-Engagement,-2.6393961006787157,0.25659018660889843
6815,35,2n Cycle,Married,96547.0,4,809,21,3,9,0,0,Premium High-Value,3.4611860561054777,-0.5572025531243786
4122,40,Graduation,Married,79205.0,73,895,15,1,10,0,2,Established Value,1.847012493466966,-0.43725634623994364
10841,40,PhD,Together,56559.0,46,484,15,0,8,1,3,Digital-Engaged,-0.006213543919396722,-0.219608025200742
5370,42,PhD,Married,32644.0,38,413,14,1,15,1,3,Digital-Engaged,-0.14903813933163307,1.468620779951178
176,35,2n Cycle,Single,67506.0,73,331,11,0,7,1,1,Low-Engagement,-0.17015313577035235,-0.6735452644744537
4860,45,Graduation,Single,24206.0,66,25,4,0,7,1,1,Low-Engagement,-1.9750185063697865,-0.7933878788405734
10757,48,PhD,Divorced,28420.0,36,13,3,0,7,1,1,Low-Engagement,-1.957890971728443,-0.8127534218657096
4023,45,Graduation,Married,22979.0,29,115,7,0,11,1,1,Low-Engagement,-1.6609259219460988,0.33318529682911857
6679,49,Graduation,Single,33279.0,29,16,3,0,3,0,1,Low-Engagement,-1.4549051642986022,-2.345112891933961
9923,43,Master,Single,46423.0,6,92,6,0,9,2,1,Low-Engagement,-1.662098667889909,0.3112661389715958
7181,38,Graduation,Married,30368.0,97,52,5,0,10,1,1,Low-Engagement,-1.6851726056133418,-0.0769738729370387
3599,45,Graduation,Married,63684.0,61,1464,20,0,13,1,3,Digital-Engaged,1.4674353647636253,1.1546473979592071
405,51,Graduation,Divorced,41638.0,68,441,13,1,13,1,3,Digital-Engaged,-0.002728829927497291,0.8868130135054628
6870,56,PhD,Divorced,68805.0,73,283,11,0,5,1,1,Low-Engagement,-0.21114983281878769,-1.1648111282769014
832,49,PhD,Together,65814.0,90,747,20,0,13,1,3,Digital-Engaged,0.8793546375086165,1.1105844107832419
2002,57,Graduation,Divorced,71964.0,81,1870,16,0,8,0,2,Established Value,2.124026762884053,-0.8022614403876931
3657,29,Graduation,Single,39146.0,1,165,8,0,12,1,1,Low-Engagement,-1.1463900171769232,0.5924386563085534
500,38,Graduation,Together,96876.0,79,1941,23,3,9,0,0,Premium High-Value,4.625129960049755,-0.5478652414765746
1951,34,Basic,Married,34445.0,92,839,21,0,20,0,3,Digital-Engaged,0.8221325667765317,2.396083579335225
3262,57,Graduation,Single,68281.0,31,1655,24,0,7,0,2,Established Value,2.379475273602556,-0.6906815423596755
4102,40,2n Cycle,Married,37284.0,46,23,3,0,6,2,1,Low-Engagement,-2.1917376483677287,-0.5426519618330259
7042,32,Graduation,Married,36790.0,14,66,5,0,11,0,1,Low-Engagement,-1.071260406467267,-0.3195671749527629
10598,48,Graduation,Together,27943.0,89,37,5,0,10,2,1,Low-Engagement,-2.2006538228814274,0.489613200526915
255,64,Graduation,Divorced,22263.0,31,21,4,0,7,2,1,Low-Engagement,-2.472429737859606,-0.20057062251096602
2375,43,Graduation,Together,30261.0,75,22,3,0,8,3,1,Low-Engagement,-2.771425095220489,0.48722926984986376
9829,37,Graduation,Together,28587.0,42,78,6,0,8,1,1,Low-Engagement,-1.6710888181925054,-0.46481094500177783
6214,33,Master,Married,43815.0,53,79,5,0,8,1,1,Low-Engagement,-1.3722155612855285,-0.5600973367020325
4954,59,Graduation,Married,48195.0,53,265,11,0,10,2,1,Low-Engagement,-1.0952660989485317,0.6871770109020646
7861,63,Master,Married,77027.0,23,1175,17,0,12,1,3,Digital-Engaged,1.3007328035582602,0.7950992277043931
4837,50,PhD,Married,71322.0,57,1305,26,0,12,1,3,Digital-Engaged,1.911772378133369,1.111025497046787
9423,36,Master,Married,32765.0,49,46,6,0,7,1,1,Low-Engagement,-1.6130041964095483,-0.7286264293314697
4198,50,Graduation,Together,29672.0,6,25,3,0,6,2,1,Low-Engagement,-2.3780715313171727,-0.47813660564678934
153,62,Graduation,Divorced,23272.0,29,46,4,0,5,0,1,Low-Engagement,-1.5698066010847203,-1.7902047097067622
9323,66,Master,Together,49912.0,5,874,22,1,18,1,3,Digital-Engaged,1.2771153265615625,2.478665819611937
10001,30,2n Cycle,Together,7500.0,98,100,6,0,11,1,1,Low-Engagement,-2.106255949085031,0.2734238094578731
3945,68,PhD,Widow,68117.0,80,930,23,1,17,1,3,Digital-Engaged,1.829781778650411,2.1396441457922277
3799,60,Graduation,Married,67225.0,4,868,20,0,12,1,3,Digital-Engaged,0.9964071404385992,0.9520960373671526
8625,39,Graduation,Married,17649.0,70,45,6,0,11,1,1,Low-Engagement,-1.9164796501859762,0.2701853100980932
3491,40,Graduation,Together,55914.0,32,1260,25,0,18,1,3,Digital-Engaged,1.5155298345864894,2.6071663643527625
983,31,Graduation,Married,40059.0,82,414,11,1,14,1,3,Digital-Engaged,-0.1879951647312857,1.0467727603740935
9119,65,Graduation,Together,60905.0,27,392,13,0,5,1,1,Low-Engagement,-0.16978498577333642,-1.018417352734578
4786,38,Graduation,Married,75330.0,94,1109,25,0,16,2,3,Digital-Engaged,1.383063905367971,2.5462794944054967
5872,64,Graduation,Single,60689.0,23,639,18,0,7,1,2,Established Value,0.42378415235059946,-0.34003740019582473
6568,31,Graduation,Married,38680.0,97,79,5,0,9,1,1,Low-Engagement,-1.4756156138265744,-0.34580567281801317
5628,33,Graduation,Together,61416.0,25,1665,23,1,16,0,3,Digital-Engaged,2.7488770019156714,1.430244310863171
5631,24,Graduation,Single,49767.0,92,692,17,0,9,0,2,Established Value,0.6194204752077622,-0.4773264692610536
4974,45,Graduation,Single,83273.0,98,1392,19,0,11,3,3,Digital-Engaged,0.894428033961274,1.6338553740752504
8416,34,Graduation,Married,29009.0,19,44,5,0,8,1,1,Low-Engagement,-1.7640276950521268,-0.4798173544579403
5454,36,Master,Married,45057.0,80,50,5,0,7,1,1,Low-Engagement,-1.3795563273384426,-0.8352261363732478
4095,44,Graduation,Married,37150.0,80,467,13,0,11,1,1,Low-Engagement,-0.5797032636412525,0.46200333914629277
5474,45,Graduation,Single,43020.0,79,223,9,0,10,1,1,Low-Engagement,-0.9508872703576161,0.05144095665508369
4268,56,Graduation,Married,53154.0,50,158,8,0,7,1,1,Low-Engagement,-0.8825566488128638,-0.717950801649268
10701,42,Graduation,Married,65308.0,60,1211,27,2,11,0,0,Premium High-Value,3.110266255861344,0.24805231633409855
3507,45,Graduation,Single,76467.0,44,1575,12,0,8,1,2,Established Value,1.2416158015534642,-0.37792381563100436
2079,68,2n Cycle,Married,81044.0,0,1208,21,0,6,0,2,Established Value,2.0580154712942216,-1.0573095336647225
626,64,Graduation,Married,32871.0,28,43,4,0,5,2,1,Low-Engagement,-2.2271030108366987,-0.7168655000375932
4426,40,Graduation,Single,55801.0,35,527,15,1,14,2,3,Digital-Engaged,0.12227752948739834,1.7456795181623923
2591,56,Graduation,Widow,76320.0,49,932,13,0,8,1,2,Established Value,0.7318224163738074,-0.3527415516891806
10509,60,Master,Single,36927.0,46,71,6,0,11,2,1,Low-Engagement,-1.8751357616122402,0.7862960864737758
6382,62,Graduation,Together,48794.0,97,54,4,0,5,2,1,Low-Engagement,-1.8255503054863265,-0.8366534572535194
6673,50,Graduation,Single,23478.0,51,129,6,0,11,0,1,Low-Engagement,-1.2606290201396777,-0.2785982313188298
7441,42,Graduation,Divorced,71128.0,80,1615,24,0,9,1,2,Established Value,2.0047488358873613,0.28772913942781025
1071,39,PhD,Divorced,70179.0,10,1034,23,0,12,1,3,Digital-Engaged,1.4262202916791036,1.049140793742633
10061,65,Graduation,Married,59462.0,29,1088,23,0,16,1,3,Digital-Engaged,1.2776323905556686,2.0369591587200437
8775,46,Graduation,Together,38361.0,74,137,7,0,10,1,1,Low-Engagement,-1.2801355705168422,-0.003626254329666641
2345,33,PhD,Together,70038.0,54,1244,16,0,6,0,2,Established Value,1.4837521082191758,-1.262221184501611
322,37,Graduation,Together,42554.0,93,41,5,0,6,2,1,Low-Engagement,-1.9034983666444882,-0.533160129943359
10897,41,Graduation,Married,67445.0,63,1174,27,0,15,1,3,Digital-Engaged,1.815308015633187,1.882399972608979
123,64,Graduation,Widow,67046.0,92,993,13,0,6,1,2,Established Value,0.5396320988153801,-0.8540057142224721
6103,67,Graduation,Married,42192.0,40,100,6,0,6,0,1,Low-Engagement,-0.9108509037687431,-1.542472795721744
7899,63,PhD,Married,77610.0,70,1680,15,0,11,1,2,Established Value,1.6194761541473515,0.4336968286077208
10500,31,Graduation,Married,31761.0,96,98,7,0,8,1,1,Low-Engagement,-1.5003115452921676,-0.4927991252127772
1655,36,Graduation,Together,34350.0,81,48,4,0,8,1,1,Low-Engagement,-1.6938959579989563,-0.5965625235576686
2406,66,Graduation,Together,54591.0,63,519,16,0,11,1,3,Digital-Engaged,0.0934814643258564,0.5364103339573111
2712,59,Graduation,Married,71866.0,85,715,19,0,9,1,3,Digital-Engaged,0.8674962564695572,0.08631127413316915
5517,46,Graduation,Married,25293.0,51,37,4,0,9,1,1,Low-Engagement,-1.9107913790454378,-0.29457508972040575
10643,28,PhD,Single,42000.0,23,653,18,0,10,0,3,Digital-Engaged,0.473267474478525,-0.10292701273013065
2254,32,Graduation,Married,69520.0,95,1455,20,0,14,0,3,Digital-Engaged,2.06131045662587,0.794000270656482
10281,45,Graduation,Divorced,64713.0,11,602,17,0,9,1,3,Digital-Engaged,0.4453830159042213,0.10922665417232062
6958,38,Master,Married,27889.0,42,26,4,0,7,1,1,Low-Engagement,-1.8885390688880321,-0.7802571857514152
954,55,Basic,Widow,22123.0,77,102,6,0,7,0,1,Low-Engagement,-1.3725743921847826,-1.2747058904265456
4643,42,Graduation,Married,27803.0,40,176,7,0,11,1,1,Low-Engagement,-1.4888030088649384,0.3076486406166674
6497,55,Graduation,Married,51651.0,32,433,13,0,14,1,3,Digital-Engaged,-0.22359231926721776,1.1958274118438
5396,27,Graduation,Married,68487.0,48,1366,29,0,13,0,3,Digital-Engaged,2.56358436792389,0.9325131344163379
1052,46,Graduation,Married,56796.0,24,1001,24,0,15,1,3,Digital-Engaged,1.1899723441066392,1.8428730928502803
2802,23,2n Cycle,Married,87000.0,61,961,17,0,6,0,2,Established Value,1.7085917981336294,-1.2882015553851207
6343,56,Graduation,Married,79823.0,6,1518,22,1,8,1,2,Established Value,2.4282428765132527,-0.041647963189148346
6507,35,Graduation,Single,30828.0,16,56,6,0,4,1,1,Low-Engagement,-1.6985747364528738,-1.4188476380831236
7901,44,Master,Married,34109.0,39,22,3,0,4,1,1,Low-Engagement,-1.8563961426691529,-1.563432924473476
4865,41,Master,Divorced,53367.0,2,400,14,0,12,2,3,Digital-Engaged,-0.6178502519623852,1.3220004392086764
2686,46,Basic,Together,22390.0,49,26,3,0,8,0,1,Low-Engagement,-1.6323607703465222,-1.114905016200407
3107,39,Graduation,Together,71322.0,31,350,12,0,6,1,1,Low-Engagement,-0.011478192361206792,-0.8487428937913393
7734,22,Graduation,Absurd,79244.0,58,1216,21,2,5,0,0,Premium High-Value,2.9438396932685587,-1.474256185979559
1146,66,Master,Together,49912.0,5,874,22,1,18,1,3,Digital-Engaged,1.2771153265615625,2.478665819611937
11031,65,PhD,Married,48699.0,90,40,4,0,6,2,1,Low-Engagement,-1.8266678123516973,-0.585996716868346
7428,40,Graduation,Together,80144.0,47,1367,18,0,4,0,2,Established Value,1.9465003911071312,-1.6980843682549833
975,59,Graduation,Single,54252.0,25,264,10,0,10,2,1,Low-Engagement,-1.0236900024836706,0.6601730464751722
1103,39,Master,Married,81929.0,60,2053,18,2,10,1,0,Premium High-Value,3.180410374800913,0.18180795185585427
3422,40,Graduation,Married,76068.0,67,1376,9,2,8,1,0,Premium High-Value,1.7765815207885243,-0.6328553524086925
1055,39,Master,Married,53204.0,40,45,4,0,5,2,1,Low-Engagement,-1.7346918132731568,-0.7921465041302735
6544,66,PhD,Together,67911.0,63,976,24,0,9,1,3,Digital-Engaged,1.3522176430216348,0.30812204804502497
1241,31,2n Cycle,Married,14796.0,1,51,4,0,10,1,1,Low-Engagement,-2.1424178580387774,0.03259665166429347
2909,41,PhD,Married,78128.0,89,1264,18,2,11,1,0,Premium High-Value,2.39969477974335,0.398705262748179
5802,43,Basic,Married,14188.0,40,75,6,0,8,0,1,Low-Engagement,-1.5777062893648712,-0.9692142976375807
1407,29,Basic,Married,20425.0,5,57,5,0,9,1,1,Low-Engagement,-1.9460154027919607,-0.19539310697777598
6183,53,Master,Married,58646.0,3,140,7,0,6,1,1,Low-Engagement,-0.8568012329604027,-0.967320930135003
340,45,Graduation,Divorced,72967.0,1,497,17,1,12,1,3,Digital-Engaged,1.0569584437341857,0.7628140405055419
5991,66,Master,Married,48150.0,24,266,10,0,12,1,1,Low-Engagement,-0.6969123733947202,0.6157963182193122
3104,54,Graduation,Single,82332.0,89,2006,20,1,7,0,2,Established Value,3.225282631328333,-0.9970660666622451
9729,60,Graduation,Widow,58275.0,48,615,17,0,15,2,3,Digital-Engaged,-0.048271838888827585,2.1026996527818245
1008,34,PhD,Together,44953.0,31,1021,23,1,13,0,3,Digital-Engaged,1.73231377001538,0.7380575174313945
11091,62,Graduation,Together,34587.0,68,22,4,0,5,2,1,Low-Engagement,-2.1996357323539004,-0.7633097108248352
3969,41,Master,Together,43018.0,46,133,6,0,7,1,1,Low-Engagement,-1.2887283259710594,-0.7563967414745895
1916,61,Master,Married,45736.0,92,437,14,0,14,1,3,Digital-Engaged,-0.28504625357311747,1.1897072804670343
9907,46,Master,Together,66476.0,80,1013,24,0,10,1,3,Digital-Engaged,1.3676118431301612,0.5389510360649478
87,34,2n Cycle,Married,27733.0,16,57,5,0,9,1,1,Low-Engagement,-1.7688404238065232,-0.22929486502047042
8659,63,PhD,Together,69805.0,50,1038,25,0,8,1,2,Established Value,1.5068579017976935,0.1097018088330431
6262,53,Master,Single,72217.0,93,1573,21,0,5,0,2,Established Value,2.170060381792971,-1.3644095472787396
6147,44,Graduation,Divorced,25818.0,51,28,3,0,7,1,1,Low-Engagement,-2.005148692081135,-0.8198594852236302
8832,39,Master,Together,37509.0,24,123,7,0,10,1,1,Low-Engagement,-1.3194599752084955,0.04998214519568844
10067,39,2n Cycle,Together,25176.0,79,13,3,0,8,2,1,Low-Engagement,-2.4586210441075145,-0.052248012543175466
7532,35,Graduation,Married,43586.0,26,132,7,0,11,1,1,Low-Engagement,-1.1503552063207994,0.27255415545278905
4915,59,2n Cycle,Married,53230.0,86,732,19,0,10,1,3,Digital-Engaged,0.4491765147623105,0.38660528514878917
2115,58,Graduation,Together,50116.0,68,66,5,1,6,2,1,Low-Engagement,-1.2376778649681264,-0.5907494454378959
2088,43,Graduation,Together,84906.0,98,1631,23,3,7,0,0,Premium High-Value,4.090469488011908,-1.0277608658285011
2493,49,Graduation,Married,61286.0,34,608,16,0,12,1,3,Digital-Engaged,0.3453002757456187,0.7896321155004113
6292,29,PhD,Married,82333.0,60,1822,17,1,6,0,2,Established Value,2.8329238843307434,-1.3233106179562553
1631,50,PhD,Together,65220.0,3,1282,19,0,14,0,3,Digital-Engaged,1.7214778401772717,0.8626634101718856
10104,41,Graduation,Together,33590.0,65,8,3,0,8,3,1,Low-Engagement,-2.700671420019333,0.48703496575417254
3006,39,Graduation,Divorced,30992.0,83,43,4,0,8,1,1,Low-Engagement,-1.7789055296958924,-0.5882516808174935
3919,39,Master,Single,72309.0,64,1931,19,1,8,0,2,Established Value,2.858672032052773,-0.7347359090206561
11181,66,PhD,Married,156924.0,85,8,0,0,0,0,2,Established Value,-0.23176473526564823,-3.4326729417323603
642,35,Basic,Married,16005.0,69,103,5,0,10,1,1,Low-Engagement,-1.9884562691744117,-0.00326477086573911
4369,58,Master,Absurd,65487.0,48,1169,14,0,5,0,2,Established Value,1.1522397956069759,-1.559838975837338
10127,50,Graduation,Married,58692.0,21,395,14,0,15,1,3,Digital-Engaged,-0.005361894854811878,1.4650328953670901
271,46,Graduation,Widow,40590.0,30,258,10,1,9,2,1,Low-Engagement,-0.9070483552054927,0.3940125331852599
4973,45,Graduation,Single,20587.0,39,25,4,0,8,1,1,Low-Engagement,-2.0508618952013693,-0.5112060735997727
2948,61,Master,Divorced,62637.0,76,185,9,0,4,1,1,Low-Engagement,-0.6010545103466531,-1.4668681547520623
2715,49,Master,Divorced,29435.0,11,180,7,0,12,2,1,Low-Engagement,-1.8776899643502507,1.126693862601157
10432,41,Graduation,Divorced,19346.0,26,22,4,0,9,1,1,Low-Engagement,-2.0704354713649216,-0.250742452310256
9216,44,Graduation,Married,35788.0,34,44,5,0,8,2,1,Low-Engagement,-2.041768475691656,0.03488488175560144
7124,47,Graduation,Divorced,36997.0,72,94,7,0,7,2,1,Low-Engagement,-1.838251421017396,-0.17684170419375123
9727,58,Graduation,Married,23539.0,13,81,6,0,8,0,1,Low-Engagement,-1.3507755798618268,-0.9705332568476226
5136,42,Graduation,Single,65333.0,58,798,21,2,15,1,0,Premium High-Value,1.9376877589298092,1.5489492828106621
9790,58,Graduation,Single,78499.0,12,1334,18,1,15,0,3,Digital-Engaged,2.4981860401672313,0.9593988171211086
1818,44,PhD,Together,29732.0,23,38,4,0,11,1,1,Low-Engagement,-1.777427289658099,0.2070174846914775
1100,55,Master,Together,41275.0,33,61,7,0,8,3,1,Low-Engagement,-2.1979228395409915,0.6438215642083763
7873,42,PhD,Together,63516.0,30,300,12,0,9,2,1,Low-Engagement,-0.6431052944973895,0.45706170652674
10609,53,PhD,Married,42769.0,15,88,6,0,5,1,1,Low-Engagement,-1.3681627061790713,-1.2111368198980297
6950,57,Master,Married,49572.0,25,54,5,0,9,2,1,Low-Engagement,-1.6877551214552107,0.2448217292622309
7233,43,Graduation,Married,69209.0,4,1782,14,1,9,0,2,Established Value,2.308985410038941,-0.6062613474222116
9481,39,Graduation,Married,17148.0,80,68,7,0,11,1,1,Low-Engagement,-1.836936746187274,0.29860790509695384
7699,46,Graduation,Widow,40590.0,30,258,10,1,9,2,1,Low-Engagement,-0.9070483552054927,0.3940125331852599
2711,39,Master,Together,30560.0,6,31,4,0,8,1,1,Low-Engagement,-1.8097219608791952,-0.5083189316904853
8933,32,2n Cycle,Married,32146.0,16,66,6,0,8,1,1,Low-Engagement,-1.599500748585559,-0.449392667318132
8726,51,2n Cycle,Divorced,41713.0,57,174,8,0,9,2,1,Low-Engagement,-1.556036017124828,0.34830443787127624
1515,40,Master,Together,34176.0,9,28,4,0,4,1,1,Low-Engagement,-1.783454602802088,-1.4960606596972619
5186,60,PhD,Married,58482.0,59,731,20,1,13,1,3,Digital-Engaged,1.149379886140212,1.1048555335345602
10157,50,Graduation,Single,59686.0,78,274,11,0,8,1,1,Low-Engagement,-0.39414950591714165,-0.4116774662407382
5667,51,PhD,Married,60896.0,90,1701,23,0,15,1,3,Digital-Engaged,1.854880015136706,1.7334672206542412
902,35,Graduation,Together,62994.0,74,312,12,0,12,1,3,Digital-Engaged,-0.15288483918179172,0.5928457437577745
977,58,Graduation,Together,47320.0,10,414,14,0,11,1,3,Digital-Engaged,-0.32166081513411054,0.5383084253951678
7313,66,2n Cycle,Widow,74859.0,63,1565,22,1,9,0,2,Established Value,2.815426902542307,-0.3917191564704159
7600,23,Basic,Single,15253.0,13,29,4,0,8,1,1,Low-Engagement,-2.1788478065646677,-0.4680444266749785
9706,41,PhD,Single,31560.0,98,94,6,0,10,1,1,Low-Engagement,-1.548996084101521,-0.0443912222005728
2429,61,Graduation,Divorced,72071.0,4,1338,17,0,7,1,2,Established Value,1.252296207685861,-0.3851256325261186
3520,25,Master,Single,91172.0,94,1092,14,4,7,0,0,Premium High-Value,3.594561461426968,-1.4405319740339297
10394,31,Graduation,Married,90000.0,91,1479,17,3,5,0,0,Premium High-Value,3.628335478350669,-1.7458247076570341
4548,34,Graduation,Single,41967.0,66,54,4,0,5,2,1,Low-Engagement,-1.993664886782769,-0.7837949894660341
9362,50,Graduation,Single,69263.0,14,568,17,1,15,1,3,Digital-Engaged,1.0769596442444185,1.4918530429529135
3968,45,2n Cycle,Divorced,65706.0,77,1199,26,3,18,0,0,Premium High-Value,3.608337370993143,1.8359915771056092
4084,40,Graduation,Together,60934.0,41,873,21,0,10,1,3,Digital-Engaged,0.8947175919310218,0.48395148458201975
6721,64,Graduation,Married,71965.0,21,1213,14,0,9,1,2,Established Value,0.9598455875084846,-0.02735186993571073
2829,60,Graduation,Married,65210.0,25,731,20,2,15,1,0,Premium High-Value,1.8007916326868623,1.5454968717714042
